image_id,label
202318.jpg,hispa
202319.jpg,dead_heart
202320.jpg,normal
202321.jpg,brown_spot
202322.jpg,brown_spot
202323.jpg,normal
202324.jpg,normal
202325.jpg,blast
202326.jpg,hispa
202327.jpg,blast
202328.jpg,brown_spot
202329.jpg,normal
202330.jpg,dead_heart
202331.jpg,tungro
202332.jpg,dead_heart
202333.jpg,dead_heart
202334.jpg,tungro
202335.jpg,normal
202336.jpg,normal
202337.jpg,normal
202338.jpg,hispa
202339.jpg,brown_spot
202340.jpg,blast
202341.jpg,tungro
202342.jpg,dead_heart
202343.jpg,dead_heart
202344.jpg,dead_heart
202345.jpg,brown_spot
202346.jpg,bacterial_leaf_blight
202347.jpg,hispa
202348.jpg,hispa
202349.jpg,brown_spot
202350.jpg,hispa
202351.jpg,bacterial_leaf_blight
202352.jpg,hispa
202353.jpg,hispa
202354.jpg,dead_heart
202355.jpg,bacterial_panicle_blight
202356.jpg,normal
202357.jpg,normal
202358.jpg,tungro
202359.jpg,hispa
202360.jpg,brown_spot
202361.jpg,dead_heart
202362.jpg,hispa
202363.jpg,dead_heart
202364.jpg,hispa
202365.jpg,blast
202366.jpg,dead_heart
202367.jpg,dead_heart
202368.jpg,hispa
202369.jpg,tungro
202370.jpg,normal
202371.jpg,hispa
202372.jpg,normal
202373.jpg,hispa
202374.jpg,dead_heart
202375.jpg,normal
202376.jpg,hispa
202377.jpg,normal
202378.jpg,downy_mildew
202379.jpg,blast
202380.jpg,blast
202381.jpg,downy_mildew
202382.jpg,dead_heart
202383.jpg,hispa
202384.jpg,normal
202385.jpg,hispa
202386.jpg,dead_heart
202387.jpg,normal
202388.jpg,normal
202389.jpg,brown_spot
202390.jpg,hispa
202391.jpg,dead_heart
202392.jpg,bacterial_leaf_streak
202393.jpg,bacterial_panicle_blight
202394.jpg,tungro
202395.jpg,bacterial_leaf_streak
202396.jpg,hispa
202397.jpg,tungro
202398.jpg,hispa
202399.jpg,dead_heart
202400.jpg,downy_mildew
202401.jpg,blast
202402.jpg,blast
202403.jpg,normal
202404.jpg,hispa
202405.jpg,bacterial_leaf_blight
202406.jpg,blast
202407.jpg,normal
202408.jpg,dead_heart
202409.jpg,bacterial_leaf_blight
202410.jpg,tungro
202411.jpg,blast
202412.jpg,hispa
202413.jpg,hispa
202414.jpg,bacterial_leaf_blight
202415.jpg,dead_heart
202416.jpg,normal
202417.jpg,normal
202418.jpg,dead_heart
202419.jpg,hispa
202420.jpg,tungro
202421.jpg,blast
202422.jpg,hispa
202423.jpg,tungro
202424.jpg,hispa
202425.jpg,blast
202426.jpg,dead_heart
202427.jpg,dead_heart
202428.jpg,blast
202429.jpg,bacterial_leaf_blight
202430.jpg,brown_spot
202431.jpg,bacterial_leaf_blight
202432.jpg,bacterial_leaf_blight
202433.jpg,brown_spot
202434.jpg,downy_mildew
202435.jpg,blast
202436.jpg,normal
202437.jpg,brown_spot
202438.jpg,hispa
202439.jpg,brown_spot
202440.jpg,blast
202441.jpg,hispa
202442.jpg,tungro
202443.jpg,bacterial_leaf_blight
202444.jpg,hispa
202445.jpg,normal
202446.jpg,bacterial_leaf_blight
202447.jpg,hispa
202448.jpg,dead_heart
202449.jpg,bacterial_leaf_streak
202450.jpg,blast
202451.jpg,dead_heart
202452.jpg,blast
202453.jpg,normal
202454.jpg,blast
202455.jpg,normal
202456.jpg,bacterial_leaf_blight
202457.jpg,brown_spot
202458.jpg,normal
202459.jpg,blast
202460.jpg,blast
202461.jpg,normal
202462.jpg,dead_heart
202463.jpg,tungro
202464.jpg,dead_heart
202465.jpg,blast
202466.jpg,blast
202467.jpg,brown_spot
202468.jpg,tungro
202469.jpg,hispa
202470.jpg,hispa
202471.jpg,brown_spot
202472.jpg,normal
202473.jpg,hispa
202474.jpg,brown_spot
202475.jpg,blast
202476.jpg,blast
202477.jpg,downy_mildew
202478.jpg,normal
202479.jpg,hispa
202480.jpg,hispa
202481.jpg,hispa
202482.jpg,hispa
202483.jpg,downy_mildew
202484.jpg,downy_mildew
202485.jpg,downy_mildew
202486.jpg,normal
202487.jpg,hispa
202488.jpg,normal
202489.jpg,dead_heart
202490.jpg,tungro
202491.jpg,tungro
202492.jpg,hispa
202493.jpg,hispa
202494.jpg,normal
202495.jpg,tungro
202496.jpg,blast
202497.jpg,downy_mildew
202498.jpg,bacterial_leaf_blight
202499.jpg,blast
202500.jpg,hispa
202501.jpg,tungro
202502.jpg,bacterial_leaf_blight
202503.jpg,blast
202504.jpg,dead_heart
202505.jpg,downy_mildew
202506.jpg,normal
202507.jpg,brown_spot
202508.jpg,downy_mildew
202509.jpg,brown_spot
202510.jpg,blast
202511.jpg,normal
202512.jpg,blast
202513.jpg,blast
202514.jpg,normal
202515.jpg,brown_spot
202516.jpg,blast
202517.jpg,dead_heart
202518.jpg,hispa
202519.jpg,blast
202520.jpg,normal
202521.jpg,hispa
202522.jpg,hispa
202523.jpg,hispa
202524.jpg,bacterial_leaf_blight
202525.jpg,blast
202526.jpg,blast
202527.jpg,dead_heart
202528.jpg,normal
202529.jpg,dead_heart
202530.jpg,bacterial_leaf_blight
202531.jpg,hispa
202532.jpg,tungro
202533.jpg,normal
202534.jpg,blast
202535.jpg,bacterial_leaf_blight
202536.jpg,brown_spot
202537.jpg,tungro
202538.jpg,dead_heart
202539.jpg,tungro
202540.jpg,tungro
202541.jpg,hispa
202542.jpg,downy_mildew
202543.jpg,hispa
202544.jpg,normal
202545.jpg,normal
202546.jpg,hispa
202547.jpg,hispa
202548.jpg,dead_heart
202549.jpg,bacterial_panicle_blight
202550.jpg,tungro
202551.jpg,normal
202552.jpg,bacterial_leaf_blight
202553.jpg,normal
202554.jpg,bacterial_panicle_blight
202555.jpg,downy_mildew
202556.jpg,brown_spot
202557.jpg,downy_mildew
202558.jpg,hispa
202559.jpg,blast
202560.jpg,hispa
202561.jpg,normal
202562.jpg,bacterial_leaf_blight
202563.jpg,hispa
202564.jpg,normal
202565.jpg,tungro
202566.jpg,tungro
202567.jpg,hispa
202568.jpg,dead_heart
202569.jpg,brown_spot
202570.jpg,blast
202571.jpg,hispa
202572.jpg,brown_spot
202573.jpg,brown_spot
202574.jpg,tungro
202575.jpg,brown_spot
202576.jpg,dead_heart
202577.jpg,normal
202578.jpg,downy_mildew
202579.jpg,tungro
202580.jpg,downy_mildew
202581.jpg,hispa
202582.jpg,bacterial_leaf_blight
202583.jpg,hispa
202584.jpg,dead_heart
202585.jpg,tungro
202586.jpg,blast
202587.jpg,blast
202588.jpg,normal
202589.jpg,bacterial_leaf_blight
202590.jpg,hispa
202591.jpg,normal
202592.jpg,blast
202593.jpg,dead_heart
202594.jpg,brown_spot
202595.jpg,hispa
202596.jpg,tungro
202597.jpg,blast
202598.jpg,dead_heart
202599.jpg,brown_spot
202600.jpg,hispa
202601.jpg,brown_spot
202602.jpg,dead_heart
202603.jpg,downy_mildew
202604.jpg,blast
202605.jpg,normal
202606.jpg,tungro
202607.jpg,hispa
202608.jpg,hispa
202609.jpg,hispa
202610.jpg,bacterial_leaf_blight
202611.jpg,hispa
202612.jpg,tungro
202613.jpg,dead_heart
202614.jpg,tungro
202615.jpg,blast
202616.jpg,brown_spot
202617.jpg,bacterial_leaf_blight
202618.jpg,brown_spot
202619.jpg,hispa
202620.jpg,hispa
202621.jpg,downy_mildew
202622.jpg,dead_heart
202623.jpg,brown_spot
202624.jpg,tungro
202625.jpg,blast
202626.jpg,tungro
202627.jpg,normal
202628.jpg,normal
202629.jpg,normal
202630.jpg,downy_mildew
202631.jpg,hispa
202632.jpg,dead_heart
202633.jpg,hispa
202634.jpg,hispa
202635.jpg,dead_heart
202636.jpg,hispa
202637.jpg,dead_heart
202638.jpg,dead_heart
202639.jpg,brown_spot
202640.jpg,bacterial_leaf_blight
202641.jpg,brown_spot
202642.jpg,downy_mildew
202643.jpg,dead_heart
202644.jpg,bacterial_leaf_blight
202645.jpg,normal
202646.jpg,tungro
202647.jpg,dead_heart
202648.jpg,blast
202649.jpg,bacterial_leaf_blight
202650.jpg,brown_spot
202651.jpg,dead_heart
202652.jpg,normal
202653.jpg,normal
202654.jpg,normal
202655.jpg,downy_mildew
202656.jpg,bacterial_leaf_blight
202657.jpg,dead_heart
202658.jpg,tungro
202659.jpg,normal
202660.jpg,hispa
202661.jpg,tungro
202662.jpg,normal
202663.jpg,normal
202664.jpg,tungro
202665.jpg,blast
202666.jpg,dead_heart
202667.jpg,dead_heart
202668.jpg,dead_heart
202669.jpg,downy_mildew
202670.jpg,dead_heart
202671.jpg,hispa
202672.jpg,normal
202673.jpg,downy_mildew
202674.jpg,dead_heart
202675.jpg,blast
202676.jpg,normal
202677.jpg,downy_mildew
202678.jpg,downy_mildew
202679.jpg,tungro
202680.jpg,brown_spot
202681.jpg,normal
202682.jpg,blast
202683.jpg,blast
202684.jpg,normal
202685.jpg,hispa
202686.jpg,downy_mildew
202687.jpg,normal
202688.jpg,normal
202689.jpg,dead_heart
202690.jpg,hispa
202691.jpg,tungro
202692.jpg,normal
202693.jpg,dead_heart
202694.jpg,hispa
202695.jpg,blast
202696.jpg,hispa
202697.jpg,blast
202698.jpg,normal
202699.jpg,dead_heart
202700.jpg,normal
202701.jpg,hispa
202702.jpg,downy_mildew
202703.jpg,dead_heart
202704.jpg,dead_heart
202705.jpg,dead_heart
202706.jpg,normal
202707.jpg,downy_mildew
202708.jpg,hispa
202709.jpg,dead_heart
202710.jpg,blast
202711.jpg,dead_heart
202712.jpg,hispa
202713.jpg,blast
202714.jpg,downy_mildew
202715.jpg,normal
202716.jpg,normal
202717.jpg,blast
202718.jpg,dead_heart
202719.jpg,blast
202720.jpg,hispa
202721.jpg,brown_spot
202722.jpg,normal
202723.jpg,normal
202724.jpg,dead_heart
202725.jpg,hispa
202726.jpg,hispa
202727.jpg,bacterial_panicle_blight
202728.jpg,normal
202729.jpg,hispa
202730.jpg,hispa
202731.jpg,dead_heart
202732.jpg,normal
202733.jpg,normal
202734.jpg,normal
202735.jpg,hispa
202736.jpg,normal
202737.jpg,bacterial_leaf_blight
202738.jpg,normal
202739.jpg,bacterial_panicle_blight
202740.jpg,hispa
202741.jpg,normal
202742.jpg,hispa
202743.jpg,normal
202744.jpg,blast
202745.jpg,blast
202746.jpg,normal
202747.jpg,normal
202748.jpg,normal
202749.jpg,hispa
202750.jpg,blast
202751.jpg,brown_spot
202752.jpg,tungro
202753.jpg,dead_heart
202754.jpg,normal
202755.jpg,hispa
202756.jpg,hispa
202757.jpg,normal
202758.jpg,tungro
202759.jpg,hispa
202760.jpg,tungro
202761.jpg,blast
202762.jpg,blast
202763.jpg,dead_heart
202764.jpg,brown_spot
202765.jpg,bacterial_leaf_blight
202766.jpg,blast
202767.jpg,dead_heart
202768.jpg,hispa
202769.jpg,hispa
202770.jpg,blast
202771.jpg,brown_spot
202772.jpg,dead_heart
202773.jpg,normal
202774.jpg,normal
202775.jpg,blast
202776.jpg,dead_heart
202777.jpg,hispa
202778.jpg,hispa
202779.jpg,dead_heart
202780.jpg,bacterial_leaf_blight
202781.jpg,dead_heart
202782.jpg,tungro
202783.jpg,hispa
202784.jpg,normal
202785.jpg,normal
202786.jpg,brown_spot
202787.jpg,blast
202788.jpg,dead_heart
202789.jpg,brown_spot
202790.jpg,blast
202791.jpg,downy_mildew
202792.jpg,brown_spot
202793.jpg,normal
202794.jpg,normal
202795.jpg,normal
202796.jpg,downy_mildew
202797.jpg,bacterial_leaf_blight
202798.jpg,hispa
202799.jpg,bacterial_leaf_blight
202800.jpg,normal
202801.jpg,normal
202802.jpg,hispa
202803.jpg,hispa
202804.jpg,hispa
202805.jpg,bacterial_leaf_blight
202806.jpg,normal
202807.jpg,brown_spot
202808.jpg,bacterial_panicle_blight
202809.jpg,downy_mildew
202810.jpg,hispa
202811.jpg,dead_heart
202812.jpg,tungro
202813.jpg,normal
202814.jpg,normal
202815.jpg,normal
202816.jpg,normal
202817.jpg,normal
202818.jpg,dead_heart
202819.jpg,tungro
202820.jpg,brown_spot
202821.jpg,brown_spot
202822.jpg,downy_mildew
202823.jpg,dead_heart
202824.jpg,tungro
202825.jpg,hispa
202826.jpg,dead_heart
202827.jpg,hispa
202828.jpg,normal
202829.jpg,hispa
202830.jpg,bacterial_leaf_blight
202831.jpg,normal
202832.jpg,bacterial_leaf_blight
202833.jpg,hispa
202834.jpg,tungro
202835.jpg,bacterial_leaf_blight
202836.jpg,blast
202837.jpg,bacterial_leaf_blight
202838.jpg,dead_heart
202839.jpg,downy_mildew
202840.jpg,dead_heart
202841.jpg,hispa
202842.jpg,downy_mildew
202843.jpg,normal
202844.jpg,blast
202845.jpg,brown_spot
202846.jpg,blast
202847.jpg,downy_mildew
202848.jpg,brown_spot
202849.jpg,normal
202850.jpg,normal
202851.jpg,tungro
202852.jpg,blast
202853.jpg,dead_heart
202854.jpg,hispa
202855.jpg,bacterial_leaf_blight
202856.jpg,hispa
202857.jpg,hispa
202858.jpg,tungro
202859.jpg,normal
202860.jpg,normal
202861.jpg,bacterial_panicle_blight
202862.jpg,blast
202863.jpg,tungro
202864.jpg,tungro
202865.jpg,hispa
202866.jpg,tungro
202867.jpg,tungro
202868.jpg,bacterial_leaf_blight
202869.jpg,bacterial_panicle_blight
202870.jpg,hispa
202871.jpg,tungro
202872.jpg,normal
202873.jpg,hispa
202874.jpg,bacterial_leaf_blight
202875.jpg,blast
202876.jpg,normal
202877.jpg,bacterial_leaf_blight
202878.jpg,normal
202879.jpg,normal
202880.jpg,dead_heart
202881.jpg,blast
202882.jpg,dead_heart
202883.jpg,bacterial_panicle_blight
202884.jpg,bacterial_leaf_blight
202885.jpg,tungro
202886.jpg,dead_heart
202887.jpg,normal
202888.jpg,hispa
202889.jpg,bacterial_panicle_blight
202890.jpg,brown_spot
202891.jpg,tungro
202892.jpg,downy_mildew
202893.jpg,blast
202894.jpg,normal
202895.jpg,normal
202896.jpg,dead_heart
202897.jpg,dead_heart
202898.jpg,tungro
202899.jpg,blast
202900.jpg,bacterial_panicle_blight
202901.jpg,blast
202902.jpg,blast
202903.jpg,normal
202904.jpg,tungro
202905.jpg,hispa
202906.jpg,dead_heart
202907.jpg,brown_spot
202908.jpg,normal
202909.jpg,brown_spot
202910.jpg,bacterial_panicle_blight
202911.jpg,bacterial_panicle_blight
202912.jpg,tungro
202913.jpg,dead_heart
202914.jpg,blast
202915.jpg,dead_heart
202916.jpg,brown_spot
202917.jpg,hispa
202918.jpg,hispa
202919.jpg,brown_spot
202920.jpg,brown_spot
202921.jpg,normal
202922.jpg,tungro
202923.jpg,hispa
202924.jpg,brown_spot
202925.jpg,dead_heart
202926.jpg,dead_heart
202927.jpg,dead_heart
202928.jpg,normal
202929.jpg,normal
202930.jpg,dead_heart
202931.jpg,hispa
202932.jpg,hispa
202933.jpg,normal
202934.jpg,brown_spot
202935.jpg,bacterial_leaf_blight
202936.jpg,brown_spot
202937.jpg,dead_heart
202938.jpg,tungro
202939.jpg,blast
202940.jpg,dead_heart
202941.jpg,brown_spot
202942.jpg,hispa
202943.jpg,normal
202944.jpg,blast
202945.jpg,normal
202946.jpg,hispa
202947.jpg,hispa
202948.jpg,blast
202949.jpg,brown_spot
202950.jpg,brown_spot
202951.jpg,bacterial_panicle_blight
202952.jpg,hispa
202953.jpg,bacterial_panicle_blight
202954.jpg,brown_spot
202955.jpg,bacterial_leaf_blight
202956.jpg,brown_spot
202957.jpg,normal
202958.jpg,normal
202959.jpg,hispa
202960.jpg,hispa
202961.jpg,bacterial_leaf_blight
202962.jpg,tungro
202963.jpg,dead_heart
202964.jpg,normal
202965.jpg,normal
202966.jpg,tungro
202967.jpg,downy_mildew
202968.jpg,hispa
202969.jpg,blast
202970.jpg,normal
202971.jpg,dead_heart
202972.jpg,normal
202973.jpg,downy_mildew
202974.jpg,blast
202975.jpg,normal
202976.jpg,hispa
202977.jpg,normal
202978.jpg,dead_heart
202979.jpg,brown_spot
202980.jpg,hispa
202981.jpg,dead_heart
202982.jpg,tungro
202983.jpg,normal
202984.jpg,dead_heart
202985.jpg,blast
202986.jpg,hispa
202987.jpg,normal
202988.jpg,dead_heart
202989.jpg,hispa
202990.jpg,normal
202991.jpg,normal
202992.jpg,dead_heart
202993.jpg,hispa
202994.jpg,blast
202995.jpg,tungro
202996.jpg,blast
202997.jpg,normal
202998.jpg,dead_heart
202999.jpg,blast
203000.jpg,blast
203001.jpg,tungro
203002.jpg,normal
203003.jpg,tungro
203004.jpg,tungro
203005.jpg,dead_heart
203006.jpg,bacterial_panicle_blight
203007.jpg,dead_heart
203008.jpg,hispa
203009.jpg,dead_heart
203010.jpg,brown_spot
203011.jpg,dead_heart
203012.jpg,blast
203013.jpg,hispa
203014.jpg,downy_mildew
203015.jpg,bacterial_leaf_blight
203016.jpg,brown_spot
203017.jpg,blast
203018.jpg,tungro
203019.jpg,hispa
203020.jpg,bacterial_leaf_blight
203021.jpg,normal
203022.jpg,tungro
203023.jpg,hispa
203024.jpg,tungro
203025.jpg,dead_heart
203026.jpg,blast
203027.jpg,blast
203028.jpg,bacterial_leaf_blight
203029.jpg,blast
203030.jpg,tungro
203031.jpg,bacterial_leaf_streak
203032.jpg,normal
203033.jpg,normal
203034.jpg,hispa
203035.jpg,bacterial_leaf_blight
203036.jpg,hispa
203037.jpg,bacterial_leaf_blight
203038.jpg,dead_heart
203039.jpg,normal
203040.jpg,bacterial_leaf_streak
203041.jpg,brown_spot
203042.jpg,normal
203043.jpg,downy_mildew
203044.jpg,blast
203045.jpg,blast
203046.jpg,tungro
203047.jpg,normal
203048.jpg,downy_mildew
203049.jpg,hispa
203050.jpg,hispa
203051.jpg,brown_spot
203052.jpg,blast
203053.jpg,hispa
203054.jpg,normal
203055.jpg,dead_heart
203056.jpg,hispa
203057.jpg,brown_spot
203058.jpg,normal
203059.jpg,bacterial_panicle_blight
203060.jpg,normal
203061.jpg,hispa
203062.jpg,dead_heart
203063.jpg,normal
203064.jpg,hispa
203065.jpg,normal
203066.jpg,brown_spot
203067.jpg,bacterial_leaf_blight
203068.jpg,normal
203069.jpg,normal
203070.jpg,hispa
203071.jpg,blast
203072.jpg,tungro
203073.jpg,hispa
203074.jpg,tungro
203075.jpg,blast
203076.jpg,hispa
203077.jpg,hispa
203078.jpg,blast
203079.jpg,hispa
203080.jpg,normal
203081.jpg,bacterial_leaf_streak
203082.jpg,normal
203083.jpg,hispa
203084.jpg,brown_spot
203085.jpg,hispa
203086.jpg,hispa
203087.jpg,downy_mildew
203088.jpg,brown_spot
203089.jpg,bacterial_leaf_blight
203090.jpg,normal
203091.jpg,dead_heart
203092.jpg,normal
203093.jpg,bacterial_leaf_blight
203094.jpg,hispa
203095.jpg,hispa
203096.jpg,normal
203097.jpg,blast
203098.jpg,tungro
203099.jpg,bacterial_panicle_blight
203100.jpg,tungro
203101.jpg,normal
203102.jpg,blast
203103.jpg,blast
203104.jpg,dead_heart
203105.jpg,hispa
203106.jpg,downy_mildew
203107.jpg,dead_heart
203108.jpg,brown_spot
203109.jpg,hispa
203110.jpg,dead_heart
203111.jpg,blast
203112.jpg,dead_heart
203113.jpg,normal
203114.jpg,brown_spot
203115.jpg,hispa
203116.jpg,brown_spot
203117.jpg,downy_mildew
203118.jpg,blast
203119.jpg,dead_heart
203120.jpg,dead_heart
203121.jpg,hispa
203122.jpg,dead_heart
203123.jpg,hispa
203124.jpg,brown_spot
203125.jpg,hispa
203126.jpg,normal
203127.jpg,hispa
203128.jpg,blast
203129.jpg,brown_spot
203130.jpg,brown_spot
203131.jpg,bacterial_leaf_streak
203132.jpg,normal
203133.jpg,bacterial_leaf_blight
203134.jpg,hispa
203135.jpg,dead_heart
203136.jpg,hispa
203137.jpg,bacterial_panicle_blight
203138.jpg,bacterial_leaf_blight
203139.jpg,blast
203140.jpg,dead_heart
203141.jpg,brown_spot
203142.jpg,downy_mildew
203143.jpg,blast
203144.jpg,downy_mildew
203145.jpg,normal
203146.jpg,hispa
203147.jpg,brown_spot
203148.jpg,hispa
203149.jpg,hispa
203150.jpg,normal
203151.jpg,hispa
203152.jpg,dead_heart
203153.jpg,tungro
203154.jpg,tungro
203155.jpg,normal
203156.jpg,brown_spot
203157.jpg,normal
203158.jpg,downy_mildew
203159.jpg,dead_heart
203160.jpg,normal
203161.jpg,blast
203162.jpg,brown_spot
203163.jpg,tungro
203164.jpg,dead_heart
203165.jpg,hispa
203166.jpg,hispa
203167.jpg,normal
203168.jpg,hispa
203169.jpg,normal
203170.jpg,hispa
203171.jpg,downy_mildew
203172.jpg,dead_heart
203173.jpg,hispa
203174.jpg,dead_heart
203175.jpg,normal
203176.jpg,bacterial_leaf_blight
203177.jpg,bacterial_leaf_blight
203178.jpg,blast
203179.jpg,dead_heart
203180.jpg,hispa
203181.jpg,blast
203182.jpg,hispa
203183.jpg,hispa
203184.jpg,brown_spot
203185.jpg,brown_spot
203186.jpg,blast
203187.jpg,normal
203188.jpg,hispa
203189.jpg,brown_spot
203190.jpg,hispa
203191.jpg,dead_heart
203192.jpg,blast
203193.jpg,hispa
203194.jpg,normal
203195.jpg,dead_heart
203196.jpg,blast
203197.jpg,dead_heart
203198.jpg,normal
203199.jpg,hispa
203200.jpg,normal
203201.jpg,hispa
203202.jpg,tungro
203203.jpg,dead_heart
203204.jpg,normal
203205.jpg,brown_spot
203206.jpg,blast
203207.jpg,dead_heart
203208.jpg,normal
203209.jpg,hispa
203210.jpg,blast
203211.jpg,downy_mildew
203212.jpg,downy_mildew
203213.jpg,hispa
203214.jpg,hispa
203215.jpg,bacterial_panicle_blight
203216.jpg,blast
203217.jpg,blast
203218.jpg,brown_spot
203219.jpg,dead_heart
203220.jpg,normal
203221.jpg,hispa
203222.jpg,hispa
203223.jpg,blast
203224.jpg,blast
203225.jpg,brown_spot
203226.jpg,tungro
203227.jpg,hispa
203228.jpg,normal
203229.jpg,brown_spot
203230.jpg,normal
203231.jpg,bacterial_panicle_blight
203232.jpg,brown_spot
203233.jpg,blast
203234.jpg,tungro
203235.jpg,hispa
203236.jpg,dead_heart
203237.jpg,hispa
203238.jpg,normal
203239.jpg,normal
203240.jpg,dead_heart
203241.jpg,blast
203242.jpg,blast
203243.jpg,brown_spot
203244.jpg,normal
203245.jpg,normal
203246.jpg,blast
203247.jpg,brown_spot
203248.jpg,tungro
203249.jpg,normal
203250.jpg,tungro
203251.jpg,hispa
203252.jpg,dead_heart
203253.jpg,hispa
203254.jpg,normal
203255.jpg,blast
203256.jpg,tungro
203257.jpg,hispa
203258.jpg,blast
203259.jpg,tungro
203260.jpg,hispa
203261.jpg,hispa
203262.jpg,blast
203263.jpg,blast
203264.jpg,normal
203265.jpg,dead_heart
203266.jpg,brown_spot
203267.jpg,blast
203268.jpg,downy_mildew
203269.jpg,normal
203270.jpg,brown_spot
203271.jpg,brown_spot
203272.jpg,normal
203273.jpg,hispa
203274.jpg,normal
203275.jpg,brown_spot
203276.jpg,dead_heart
203277.jpg,brown_spot
203278.jpg,tungro
203279.jpg,bacterial_leaf_blight
203280.jpg,tungro
203281.jpg,bacterial_leaf_blight
203282.jpg,hispa
203283.jpg,normal
203284.jpg,normal
203285.jpg,tungro
203286.jpg,normal
203287.jpg,normal
203288.jpg,bacterial_panicle_blight
203289.jpg,blast
203290.jpg,hispa
203291.jpg,tungro
203292.jpg,normal
203293.jpg,brown_spot
203294.jpg,dead_heart
203295.jpg,downy_mildew
203296.jpg,dead_heart
203297.jpg,downy_mildew
203298.jpg,bacterial_leaf_blight
203299.jpg,tungro
203300.jpg,normal
203301.jpg,downy_mildew
203302.jpg,brown_spot
203303.jpg,dead_heart
203304.jpg,blast
203305.jpg,hispa
203306.jpg,dead_heart
203307.jpg,blast
203308.jpg,blast
203309.jpg,normal
203310.jpg,dead_heart
203311.jpg,dead_heart
203312.jpg,normal
203313.jpg,blast
203314.jpg,normal
203315.jpg,tungro
203316.jpg,hispa
203317.jpg,tungro
203318.jpg,hispa
203319.jpg,brown_spot
203320.jpg,bacterial_panicle_blight
203321.jpg,blast
203322.jpg,hispa
203323.jpg,downy_mildew
203324.jpg,tungro
203325.jpg,normal
203326.jpg,dead_heart
203327.jpg,bacterial_leaf_streak
203328.jpg,brown_spot
203329.jpg,dead_heart
203330.jpg,hispa
203331.jpg,downy_mildew
203332.jpg,downy_mildew
203333.jpg,dead_heart
203334.jpg,normal
203335.jpg,bacterial_leaf_blight
203336.jpg,normal
203337.jpg,hispa
203338.jpg,tungro
203339.jpg,hispa
203340.jpg,brown_spot
203341.jpg,dead_heart
203342.jpg,brown_spot
203343.jpg,bacterial_panicle_blight
203344.jpg,brown_spot
203345.jpg,blast
203346.jpg,hispa
203347.jpg,normal
203348.jpg,dead_heart
203349.jpg,blast
203350.jpg,dead_heart
203351.jpg,tungro
203352.jpg,blast
203353.jpg,dead_heart
203354.jpg,hispa
203355.jpg,hispa
203356.jpg,tungro
203357.jpg,hispa
203358.jpg,blast
203359.jpg,bacterial_leaf_blight
203360.jpg,tungro
203361.jpg,hispa
203362.jpg,brown_spot
203363.jpg,tungro
203364.jpg,tungro
203365.jpg,normal
203366.jpg,dead_heart
203367.jpg,hispa
203368.jpg,normal
203369.jpg,bacterial_panicle_blight
203370.jpg,brown_spot
203371.jpg,downy_mildew
203372.jpg,hispa
203373.jpg,hispa
203374.jpg,hispa
203375.jpg,tungro
203376.jpg,normal
203377.jpg,brown_spot
203378.jpg,normal
203379.jpg,dead_heart
203380.jpg,blast
203381.jpg,blast
203382.jpg,bacterial_leaf_streak
203383.jpg,dead_heart
203384.jpg,normal
203385.jpg,bacterial_leaf_blight
203386.jpg,dead_heart
203387.jpg,blast
203388.jpg,tungro
203389.jpg,hispa
203390.jpg,hispa
203391.jpg,normal
203392.jpg,blast
203393.jpg,brown_spot
203394.jpg,bacterial_leaf_blight
203395.jpg,normal
203396.jpg,bacterial_leaf_blight
203397.jpg,tungro
203398.jpg,hispa
203399.jpg,hispa
203400.jpg,tungro
203401.jpg,dead_heart
203402.jpg,blast
203403.jpg,tungro
203404.jpg,blast
203405.jpg,blast
203406.jpg,tungro
203407.jpg,normal
203408.jpg,hispa
203409.jpg,dead_heart
203410.jpg,hispa
203411.jpg,blast
203412.jpg,hispa
203413.jpg,hispa
203414.jpg,blast
203415.jpg,hispa
203416.jpg,normal
203417.jpg,normal
203418.jpg,bacterial_panicle_blight
203419.jpg,bacterial_leaf_blight
203420.jpg,normal
203421.jpg,downy_mildew
203422.jpg,downy_mildew
203423.jpg,brown_spot
203424.jpg,blast
203425.jpg,normal
203426.jpg,normal
203427.jpg,bacterial_leaf_blight
203428.jpg,downy_mildew
203429.jpg,brown_spot
203430.jpg,blast
203431.jpg,dead_heart
203432.jpg,brown_spot
203433.jpg,dead_heart
203434.jpg,tungro
203435.jpg,normal
203436.jpg,bacterial_leaf_blight
203437.jpg,hispa
203438.jpg,hispa
203439.jpg,brown_spot
203440.jpg,hispa
203441.jpg,bacterial_panicle_blight
203442.jpg,normal
203443.jpg,blast
203444.jpg,hispa
203445.jpg,hispa
203446.jpg,tungro
203447.jpg,normal
203448.jpg,normal
203449.jpg,tungro
203450.jpg,normal
203451.jpg,brown_spot
203452.jpg,dead_heart
203453.jpg,downy_mildew
203454.jpg,dead_heart
203455.jpg,hispa
203456.jpg,tungro
203457.jpg,brown_spot
203458.jpg,blast
203459.jpg,normal
203460.jpg,normal
203461.jpg,normal
203462.jpg,bacterial_panicle_blight
203463.jpg,hispa
203464.jpg,blast
203465.jpg,dead_heart
203466.jpg,hispa
203467.jpg,normal
203468.jpg,blast
203469.jpg,dead_heart
